2,E,1,S,Md.108,3020,Zion Rd.,1523,Olney Mill Rd.,40,|,33.4,,B,131,,20,,111,,39.4,23,11,,26%,,|,39.8,,A,110,,0,,110,,39.8,0,13,,12%,,,,
2,E,1,I,Md.108,2363,Bowie Mill Rd.,2362,Md.97,40,|,18.9,,C,161,,70,,91,,33.4,75,18,,58%,,|,26.9,,B,113,,22,,91,,33.4,28,17,,40%,,,,
2,W,1,I,Md.108,2362,Md.97,2363,Bowie Mill Rd.,40,|,34.5,,A,91,,0,,91,,34.5,0,21,,23%,,|,33,,A,95,,0,,95,,33,0,25,,26%,,,,
2,W,1,S,Md.108,3020,Zion Rd.,2364,Muncaster Rd.,50,|,36.8,,A,77,,0,,77,,36.8,5,21,,34%,,|,32.9,,B,86,,11,,75,,37.8,18,17,,41%,,,,
2,W,1,S,Md.108,1523,Olney Mill Rd.,3020,Zion Rd.,40,|,38.5,,A,116,,0,,116,,38.5,0,17,,15%,,|,38.8,,A,115,,0,,115,,38.8,0,16,,14%,,,,
2,E,1,S,Md.108,1523,Olney Mill Rd.,2363,Bowie Mill Rd.,40,|,32.4,,B,43,,0,,43,,32.4,1,11,,28%,,|,38.7,,A,36,,0,,36,,38.7,0,5,,14%,,,,
2,W,1,I,Md.108,2361,Md.182,1515,Prince Phillip,40,|,31.6,,A,98,,0,,98,,31.6,0,29,,30%,,|,9.8,,F,317,,111,,206,,15,184,64,,78%,,,,
2,W,1,I,Md.117,1685,Mateney Rd.,2424,Great Seneca Hy,35,|,40.8,,A,44,,0,,44,,40.8,0,0,,0%,,|,24.6,,B,73,,3,,70,,25.6,8,20,,38%,,,,
2,E,1,I,Md.117,1685,Mateney Rd.,1772,Waring Station,45,|,32.6,,A,75,,0,,75,,32.6,2,24,,35%,,|,24,,B,102,,16,,86,,28.5,34,19,,52%,,,,
2,E,2,I,Md.117,2423,Md.118,2424,Great Seneca Hy,30,|,25.6,,A,55,,0,,55,,25.6,5,10,,27%,,|,15.3,,C,92,,23,,69,,20.4,48,4,,57%,,,,
2,E,1,I,Md.117,1772,Waring Station,1753,Longdraft Rd.,45,|,39,,A,92,,0,,92,,39,0,20,,22%,,|,39,,A,92,,0,,92,,39,4,16,,22%,,,,
2,W,2,I,Md.117,2424,Great Seneca Hy,2423,Md.118,30,|,39,,A,37,,0,,37,,39,0,0,,0%,,|,15,,C,96,,5,,91,,15.9,22,33,,57%,,,,
2,E,1,I,Md.117,2424,Great Seneca Hy,1685,Mateney Rd.,35,|,41.4,,A,44,,0,,44,,41.4,0,0,,0%,,|,14.8,,D,123,,64,,59,,30.9,70,7,,63%,,,,
2,W,1,I,Md.117,1753,Longdraft Rd.,1772,Waring Station,45,|,43.9,,A,80,,0,,80,,43.9,0,10,,13%,,|,41.3,,A,85,,0,,85,,41.3,0,15,,18%,,,,
2,W,1,I,Md.117,1772,Waring Station,1685,Mateney Rd.,45,|,34.1,,A,72,,7,,65,,37.8,15,8,,32%,,|,34.1,,A,72,,0,,72,,34.1,0,23,,32%,,,,
2,S,1,I,Md.118,1725,Aircraft/DOE Dy,7003,Crystal Rock Dr,50,|,47.1,,A,10,,0,,10,,47.1,0,1,,10%,,|,36.2,,A,13,,0,,13,,36.2,0,4,,31%,,,,
2,N,1,I,Md.118,1725,Aircraft/DOE Dy,3359,I-270,50,|,44.3,,A,28,,0,,28,,44.3,0,5,,18%,,|,38.8,,A,32,,0,,32,,38.8,0,9,,28%,,,,
2,N,1,I,Md.118,2904,Wisteria Dr.,2420,Middlebrook Rd.,40,|,24.6,,B,26,,0,,26,,24.6,0,12,,46%,,|,27.8,,B,23,,0,,23,,27.8,0,9,,39%,,,,
2,N,1,I,Md.118,2420,Middlebrook Rd.,7003,Crystal Rock Dr,50,|,36.1,,A,32,,0,,32,,36.1,0,11,,34%,,|,39.8,,A,29,,0,,29,,39.8,0,8,,28%,,,,
2,N,2,I,Md.118,7002,Observation Dr.,2415,Md.355,35,|,35,,A,30,,0,,30,,35,0,4,,13%,,|,20.2,,B,52,,0,,52,,20.2,9,17,,50%,,,,
2,S,2,I,Md.118,2415,Md.355,7002,Observation Dr.,35,|,24.4,,B,40,,1,,39,,25.1,7,9,,40%,,|,33.7,,A,29,,0,,29,,33.7,0,5,,17%,,,,
2,S,1,I,Md.118,3359,I-270,1725,Aircraft/DOE Dy,50,|,46.2,,A,25,,0,,25,,46.2,0,4,,16%,,|,36.1,,A,32,,0,,32,,36.1,0,11,,34%,,,,
2,N,1,I,Md.118,3359,I-270,7002,Observation Dr.,50,|,41.7,,A,56,,0,,56,,41.7,0,13,,23%,,|,45,,A,52,,0,,52,,45,0,9,,17%,,,,
2,S,1,I,Md.118,2420,Middlebrook,2904,Wisteria Dr.,40,|,22.2,,C,32,,1,,31,,22.9,6,10,,50%,,|,22.9,,C,31,,0,,31,,22.9,1,14,,48%,,,,
2,S,2,I,Md.118,2904,Wisteria,2423,Md.117,35,|,35.3,,A,119,,0,,119,,35.3,4,10,,12%,,|,37.1,,A,113,,0,,113,,37.2,0,8,,7%,,,,
2,N,2,I,Md.118,2423,Md.117,2904,Wisteria Dr.,35,|,31.5,,A,134,,4,,130,,32.4,11,18,,22%,,|,36.4,,A,116,,0,,116,,36.4,0,11,,9%,,,,
2,S,2,I,Md.118,7002,Observation Dr.,3359,I-270,35,|,36.9,,A,66,,0,,66,,36.9,0,5,,8%,,|,38.6,,A,63,,0,,63,,38.6,0,2,,3%,,,,
2,S,1,I,Md.118,7003,Crystal Rock Dr,2420,Middlebrook Rd.,50,|,22.6,,C,47,,11,,36,,29.5,17,11,,60%,,|,48.3,,A,22,,0,,22,,48.3,0,3,,14%,,,,
2,N,1,I,Md.118,7003,Crystal Rock Dr,1725,Aircraft/DOE Dy,50,|,24.5,,B,18,,0,,18,,24.5,0,10,,56%,,|,9.8,,F,45,,25,,20,,22.1,30,7,,82%,,,,
2,S,2,I,Md.124,7004,Flower Hill Way,7015,Emory Grove Rd.,35,|,30,,A,56,,0,,56,,30,0,14,,25%,,|,28.5,,A,59,,0,,59,,28.5,7,10,,29%,,,,
2,N,2,I,Md.124,7005,Flower Hill,1563,Snouffer Sch.Rd,35,|,40.1,,A,105,,0,,105,,40.1,0,0,,0%,,|,40.9,,A,103,,0,,103,,40.9,0,0,,0%,,,,
2,S,2,I,Md.124,1563,Snouffer Rd.,7004,Flower Hill Way,35,|,22.8,,B,48,,1,,47,,23.2,8,13,,44%,,|,27.3,,A,40,,0,,40,,27.3,0,13,,33%,,,,
2,S,1,S,Md.182,1507,Norwood Rd.,2353,Ednor Rd.,40,|,33.5,,B,99,,8,,91,,36.4,11,14,,25%,,|,20.8,,D,159,,56,,103,,32.2,64,21,,53%,,,,
2,N,1,S,Md.182,2352,Md.28,2353,Norwood Rd.,40,|,32.8,,B,52,,0,,52,,32.8,2,12,,27%,,|,18.1,,D,94,,28,,66,,25.8,35,21,,60%,,,,
2,S,1,S,Md.182,2353,Norwood Rd.,2352,Md.28,40,|,32.7,,B,51,,0,,51,,32.7,0,14,,27%,,|,31.5,,B,53,,0,,53,,31.5,0,16,,30%,,,,
2,N,1,S,Md.182,2353,Norwood Rd.,1507,Dr.Bird Rd.,40,|,35.8,,A,93,,0,,93,,35.8,0,19,,20%,,|,34.6,,B,96,,0,,96,,34.6,0,22,,23%,,,,
2,N,1,S,Md.182,2352,Md.28,2353,Norwood Rd.,40,|,28.9,,B,239,,58,,181,,38.2,64,21,,36%,,|,34.9,,B,198,,13,,185,,37.4,17,27,,22%,,,,
2,S,1,S,Md.182,2353,Ednor Rd.,2352,Md.28,40,|,34.1,,B,49,,0,,49,,34.1,0,12,,24%,,|,34.1,,B,49,,0,,49,,34.1,0,12,,24%,,,,
2,S,2,I,Md.189,2322,Montrose Rd.,2321,Tuckerman Ln.,35,|,35.4,,A,62,,0,,62,,35.4,0,7,,11%,,|,26.4,,A,83,,3,,80,,27.4,11,17,,34%,,,,
2,S,2,I,Md.189,2244,Democracy Blvd,2243,Md.190,30,|,27,,A,88,,5,,83,,28.6,13,7,,23%,,|,14.2,,C,167,,87,,80,,29.7,94,5,,59%,,,,
2,N,2,I,Md.189,2243,Md.190,2244,Democracy Blvd.,30,|,35,,A,233,,15,,218,,37.4,32,0,,14%,,|,35.2,,A,232,,12,,220,,37.1,27,0,,12%,,,,
2,W,2,S,Md.190,2243,Md.189,2325,Piney Metinghse,30,|,10,,E,47,,11,,36,,13.1,27,7,,72%,,|,31.4,,A,15,,0,,15,,31.4,0,2,,13%,,,,
2,E,2,S,Md.190,2325,Piney Metinghse,2243,Md.189,30,|,30.5,,A,80,,1,,79,,30.9,9,1,,13%,,|,9.2,,F,266,,98,,168,,14.5,161,35,,74%,,,,
2,N,2,I,Md.198,2321,Tuckerman Ln.,2322,Montrose Rd.,35,|,31.1,,A,71,,0,,71,,31.1,0,16,,23%,,|,36.8,,A,60,,0,,60,,36.8,0,5,,8%,,,,
2,S,1,S,Md.27,2408,Brink Rd.,2407,Md.355,50,|,38.3,,A,58,,0,,58,,38.3,0,18,,31%,,|,41.9,,A,53,,0,,53,,41.9,0,13,,25%,,,,
2,N,1,S,Md.27,2407,Md.355,2408,Brink Rd.,50,|,22.6,,C,97,,33,,64,,34.3,38,19,,59%,,|,20.5,,D,107,,34,,73,,30.1,41,26,,63%,,,,
2,E,1,I,Md.28,2441,Md.112,2389,Md.124,40,|,39.7,,A,110,,0,,110,,39.7,0,13,,12%,,|,34.1,,A,128,,0,,128,,34.1,3,28,,24%,,,,
2,W,1,S,Md.28,2352,Md.182,2346,Md.97,40,|,35.7,,A,251,,15,,236,,37.9,20,32,,21%,,|,27.5,,C,326,,85,,241,,37.2,91,36,,39%,,,,
2,W,1,I,Md.28,2396,Muddy Branch Rd,2389,Md.124,40,|,34.2,,A,213,,0,,213,,34.2,8,43,,24%,,|,22.4,,C,326,,30,,296,,24.6,88,76,,50%,,,,
2,W,1,I,Md.28,2328,Great Seneca Hy,2337,Travilah Rd.,40,|,14.2,,D,49,,15,,34,,20.5,24,10,,69%,,|,38.7,,A,18,,0,,18,,38.8,0,3,,17%,,,,
2,E,1,I,Md.28,2337,Travilah Rd.,2328,Great Seneca Hy,40,|,34.9,,A,19,,0,,19,,34.9,0,4,,21%,,|,47.4,,A,14,,0,,14,,47.4,0,0,,0%,,,,
2,W,1,I,Md.28,2389,Md.124,2441,Md.112,40,|,35.5,,A,247,,0,,247,,35.5,0,52,,21%,,|,42.2,,A,208,,0,,208,,42.2,0,13,,6%,,,,
2,E,1,I,Md.28,2328,Great Seneca Hy,2329,Shady Grove Rd.,40,|,41.6,,A,41,,0,,41,,41.6,0,3,,7%,,|,42.6,,A,40,,0,,40,,42.6,0,2,,5%,,,,
2,E,1,I,Md.28,2396,Muddy Branch Rd,2395,Key West Ave.,40,|,34.4,,A,211,,25,,186,,39.1,31,19,,24%,,|,41.5,,A,175,,0,,175,,41.5,0,14,,8%,,,,
2,E,2,I,Md.28,2329,Shady Grove Rd.,2330,Wootton Blvd.,30,|,45.3,,A,9,,0,,9,,45.3,0,0,,0%,,|,45.3,,A,9,,0,,9,,45.3,0,0,,0%,,,,
2,W,1,I,Md.28,2327,Travilah Rd.,2395,Key West Ave.,40,|,25.1,,B,69,,6,,63,,27.5,12,18,,43%,,|,11.5,,E,151,,38,,113,,15.3,79,33,,74%,,,,
2,E,1,S,Md.28,2346,Md.97,2352,Md.182,40,|,25.5,,C,66,,5,,61,,27.5,10,19,,44%,,|,32.9,,B,51,,0,,51,,32.9,0,14,,27%,,,,
2,E,1,I,Md.28,2389,Md.124,2396,Muddy Branch Rd,40,|,33.3,,A,263,,21,,242,,36.2,35,33,,26%,,|,38.9,,A,225,,0,,225,,38.9,7,23,,13%,,,,
2,W,1,I,Md.28,2337,Travilah Rd.,2395,Key West Ave.,40,|,31.1,,A,48,,0,,48,,31.1,0,15,,31%,,|,38.3,,A,39,,0,,39,,38.3,0,6,,15%,,,,
2,W,1,I,Md.28,2395,Key West Ave.,2396,Muddy Branch Rd,40,|,43.5,,A,29,,0,,29,,43.5,0,1,,3%,,|,12.3,,E,103,,43,,60,,21,52,23,,73%,,,,
2,W,2,I,Md.28,2330,Wootton Pkwy.,2329,Shady Grove Rd.,30,|,22.6,,B,18,,0,,18,,22.6,0,6,,33%,,|,9.9,,D,41,,16,,25,,16.3,21,8,,71%,,,,
2,W,1,I,Md.28,2346,Md.97,2345,Md.115,45,|,35.9,,A,23,,0,,23,,35.9,0,6,,26%,,|,11.6,,E,71,,37,,34,,24.3,43,11,,76%,,,,
2,E,1,I,Md.28,2345,Md.115,2346,Md.97,45,|,37.1,,A,243,,4,,239,,37.8,9,53,,26%,,|,35.5,,A,254,,8,,246,,36.7,14,59,,29%,,,,
2,E,1,I,Md.28,2395,Key W.Ave.,2337,Travilah Rd.,40,|,15,,D,103,,26,,77,,20,50,19,,67%,,|,25.3,,B,61,,4,,57,,27,11,16,,44%,,,,
2,W,1,I,Md.28,2329,Shady Grove Rd.,2328,Great Seneca Hy,40,|,34.5,,A,49,,0,,49,,34.5,0,11,,22%,,|,34.5,,A,49,,0,,49,,34.5,0,11,,22%,,,,
2,E,1,I,Md.28,2395,Key West Ave.,2327,Travilah Rd.,40,|,35.7,,A,38,,0,,38,,35.7,0,8,,21%,,|,39.9,,A,34,,0,,34,,39.9,0,4,,12%,,,,
2,S,1,I,Md.355,2407,Md.27,2415,Md.118,45,|,19.4,,C,86,,3,,83,,20.1,18,35,,62%,,|,37.1,,A,45,,0,,45,,37.1,0,12,,27%,,,,
2,S,1,I,Md.355,8000,Scenery Dr.,1730,Plummer Dr.,45,|,40.2,,A,61,,0,,61,,40.2,0,12,,20%,,|,38.3,,A,64,,0,,64,,38.3,0,15,,23%,,,,
2,S,1,S,Md.355,1724,Brink Rd.,2407,Md.27,50,|,9.9,,F,157,,39,,118,,13.2,79,50,,82%,,|,21.4,,D,73,,19,,54,,28.9,31,14,,62%,,,,
2,S,1,I,Md.355,2416,Midlebrook Rd.,1729,Gunners Branch,35,|,41.4,,A,19,,0,,19,,41.4,0,0,,0%,,|,34.2,,A,23,,0,,23,,34.2,0,3,,13%,,,,
2,N,1,I,Md.355,2415,Md.118,2407,Md.27,45,|,27.8,,B,60,,0,,60,,27.8,0,27,,45%,,|,29.8,,B,56,,0,,56,,29.8,0,23,,41%,,,,
2,N,1,I,Md.355,8000,Scenery Dr.,1729,Gunners Branch,35,|,35.1,,A,21,,0,,21,,35.1,0,3,,14%,,|,6.3,,F,116,,34,,82,,9,88,10,,84%,,,,
2,S,1,I,Md.355,2407,Md.27,1835,Md.118,45,|,29.4,,B,125,,4,,121,,30.4,13,38,,41%,,|,34.4,,A,107,,0,,107,,34.4,0,33,,31%,,,,
2,S,1,I,Md.355,1729,Gunners Branch,8000,Scenery Dr.,35,|,43.6,,A,23,,0,,23,,43.6,0,0,,0%,,|,40.1,,A,25,,0,,25,,40.1,0,0,,0%,,,,
2,N,1,I,Md.355,1729,Gunners Branch,2416,Middlebrook Rd.,35,|,31,,A,19,,0,,19,,31,0,4,,21%,,|,4.2,,F,140,,61,,79,,7.5,114,11,,89%,,,,
2,N,1,I,Md.355,1730,Plummer Dr.,8000,Scenery Dr.,45,|,41.8,,A,24,,0,,24,,41.8,0,4,,17%,,|,7.7,,F,130,,25,,105,,9.5,89,21,,85%,,,,
2,N,1,I,Md.355,1835,Md.118,2704,Md.27,45,|,32.5,,A,52,,0,,52,,32.5,0,18,,35%,,|,17.4,,D,97,,0,,97,,17.4,6,57,,65%,,,,
2,N,1,S,Md.355,2704,Md.27,1724,Brink Rd.,50,|,40.6,,A,74,,0,,74,,40.6,0,19,,26%,,|,43,,A,70,,0,,70,,43,0,15,,21%,,,,
2,N,1,I,Md.355,2416,Middlebrook Rd.,1835,Md.118,45,|,31.2,,A,121,,0,,121,,31.2,8,37,,37%,,|,9.1,,F,414,,81,,333,,11.3,218,120,,82%,,,,
2,S,1,I,Md.355,1730,Plummer Dr.,1752,Game Preserve,40,|,40.5,,A,79,,0,,79,,40.5,0,8,,10%,,|,28.6,,B,112,,17,,95,,33.7,28,13,,37%,,,,
2,N,1,I,Md.355,1752,Game Preserve,1730,Plummer Dr.,40,|,42.4,,A,59,,0,,59,,42.4,0,3,,5%,,|,7.7,,F,326,,35,,291,,8.6,228,42,,83%,,,,
2,S,1,I,Md.355,1835,Md.118,2416,Midlebrook Rd.,45,|,27.6,,B,26,,0,,26,,27.6,0,12,,46%,,|,29.9,,B,24,,0,,24,,29.9,0,10,,42%,,,,
2,S,1,S,Md.650,3436,Briggs Ch.Rd.,2351,Norwood Rd.,40,|,20.9,,D,42,,11,,31,,28.3,16,7,,55%,,|,13.9,,E,63,,33,,30,,29.2,38,6,,70%,,,,
2,S,1,S,Md.650,2351,Norwood Rd.,2350,Bonif./Goodhope,40,|,26,,C,103,,24,,79,,33.8,28,16,,43%,,|,35.2,,A,76,,0,,76,,35.2,2,15,,22%,,,,
2,N,1,S,Md.650,3436,Briggs Ch.Rd.,2354,Md.198,40,|,30.7,,B,128,,21,,107,,36.7,25,16,,32%,,|,32.7,,B,120,,6,,114,,34.4,12,21,,28%,,,,
2,N,2,S,Md.650,2306,Randolph Rd.,2350,Bonif./Goodhope,35,|,30.6,,A,165,,11,,154,,32.7,17,22,,24%,,|,29.7,,B,170,,9,,161,,31.3,14,30,,26%,,,,
2,S,1,S,Md.650,2354,Md.198,3436,Briggs Ch.Rd.,40,|,38.6,,A,101,,0,,101,,38.6,0,14,,14%,,|,40.6,,A,96,,0,,96,,40.6,0,9,,9%,,,,
2,S,2,S,Md.650,2350,Bonif./Goodhope,2306,Randolph Rd.,35,|,35.5,,A,142,,0,,142,,35.5,1,15,,11%,,|,26.8,,B,188,,32,,156,,32.4,35,27,,33%,,,,
2,N,1,S,Md.650,2351,Norwood Rd.,3436,Briggs Ch.Rd.,40,|,35.5,,A,25,,0,,25,,35.5,0,5,,20%,,|,38.6,,A,23,,0,,23,,38.6,0,3,,13%,,,,
2,N,1,S,Md.650,2350,Bonif./Goodhope,2351,Norwood Rd.,40,|,35.8,,A,75,,0,,75,,35.8,0,15,,20%,,|,33.9,,B,79,,0,,79,,33.9,0,19,,24%,,,,
2,S,1,I,Md.97,1511,Emory Ln.,2346,Md.28,50,|,40.4,,A,102,,0,,102,,40.4,0,27,,26%,,|,29.4,,B,140,,27,,113,,36.4,34,31,,46%,,,,
2,S,1,I,Md.97,1528,King William Dr,1511,Emory Ln.,40,|,38.2,,A,130,,0,,130,,38.2,0,20,,15%,,|,40.7,,A,122,,0,,122,,40.7,0,12,,10%,,,,
2,N,1,I,Md.97,1511,Emory Ln.,1528,King William Dr,40,|,43.8,,A,113,,0,,113,,43.8,0,3,,3%,,|,40.9,,A,121,,0,,121,,40.9,0,11,,9%,,,,
2,N,1,I,Md.97,2346,Md.28,1511,Emory Ln.,50,|,45.6,,A,91,,0,,91,,45.6,0,16,,18%,,|,47.7,,A,87,,0,,87,,47.7,0,12,,14%,,,,
2,N,2,I,Md.97,1528,King William Dr,2362,Md.108,30,|,12.5,,D,136,,73,,63,,26.9,78,10,,65%,,|,12.8,,D,133,,76,,57,,29.8,79,6,,64%,,,,
2,S,2,I,Md.97,2362,Md.108,1528,King William Dr,30,|,22.7,,B,78,,7,,71,,24.9,13,14,,35%,,|,18.6,,C,95,,25,,70,,25.3,31,13,,46%,,,,
2,E,1,I,Midcounty,2371,Mont.Village,2370,N.Summit Ave.,45,|,17.2,,D,108,,43,,65,,28.7,58,13,,66%,,|,29.6,,B,63,,5,,58,,32.1,12,14,,41%,,,,
2,W,1,I,MidCounty ,2370,Goshen Rd.,2371,Mont.Village Av,45,|,38.3,,A,49,,0,,49,,38.3,0,11,,22%,,|,40.8,,A,46,,0,,46,,40.8,0,8,,17%,,,,
2,W,2,I,Middlebrk,2421,Great Seneca,3255,Crystal Rock Dr,30,|,25.2,,A,32,,0,,32,,25.2,0,9,,28%,,|,7,,E,115,,66,,49,,16.4,86,6,,80%,,,,
2,E,2,I,Middlebrk,3255,Crystal Rock Dr,2421,Great Seneca Hy,30,|,33.2,,A,24,,0,,24,,33.2,0,1,,4%,,|,34.7,,A,23,,0,,23,,34.7,0,0,,0%,,,,
2,W,2,I,Middlebrk,3255,Crystal Rock Dr,2420,Md.118,30,|,8.6,,E,87,,56,,31,,24.1,62,4,,76%,,|,7.5,,E,100,,41,,59,,12.7,75,4,,79%,,,,
2,E,2,I,Middlebrk,2420,Md.118,3255,Crystal Rock Dr,30,|,33.8,,A,21,,0,,21,,33.8,0,1,,5%,,|,28.4,,A,25,,0,,25,,28.4,0,5,,20%,,,,
2,S,2,I,Mont.Vill,1745,Centerway Rd.,2371,Midcounty Hwy.,35,|,40.5,,A,15,,0,,15,,40.5,0,0,,0%,,|,32,,A,19,,0,,19,,32,1,3,,21%,,,,
2,S,2,I,Mont.Vill,2371,Midcounty Hwy.,1792,Lost Knife/Chrs,35,|,30.1,,A,43,,0,,43,,30.1,0,11,,26%,,|,16.4,,C,79,,20,,59,,22,30,17,,59%,,,,
2,S,2,I,Mont.Vill,2413,Wightman Rd.,1745,Centerway Rd.,35,|,43,,A,75,,0,,75,,43,0,0,,0%,,|,23.9,,B,135,,28,,107,,30.1,48,6,,40%,,,,
2,S,2,I,Mont.Vill,1792,Lost Knife/Chrs,1791,Russell Ave.,35,|,30.9,,A,23,,0,,23,,30.9,0,5,,22%,,|,33.8,,A,21,,0,,21,,33.8,0,3,,14%,,,,
2,N,2,I,Mont.Vill.,2371,Midcounty Hwy.,2413,Wightman Rd.,35,|,33.3,,A,256,,14,,242,,35.2,18,25,,17%,,|,34.7,,A,246,,0,,246,,34.7,17,16,,13%,,,,
2,N,2,I,Mont.Vill.,1791,Russell Ave.,1792,Christopher Ave,35,|,11.8,,D,110,,55,,55,,23.6,66,12,,71%,,|,15.1,,C,86,,32,,54,,24,50,4,,63%,,,,
2,N,2,I,Mont.Vill.,1792,Christopher Ave,2371,Midcounty Hwy.,35,|,30.2,,A,22,,0,,22,,30.2,0,5,,23%,,|,33.2,,A,20,,0,,20,,33.2,0,3,,15%,,,,
2,S,1,S,Norwood,1507,Dr.Bird Rd.,2353,Layhill/Ednor,40,|,23.4,,C,141,,47,,94,,35.1,52,16,,48%,,|,31.8,,B,104,,8,,96,,34.4,14,17,,30%,,,,
2,W,1,S,Norwood ,2351,Md.650,2353,Md.182,40,|,36.5,,A,190,,9,,181,,38.3,14,22,,19%,,|,28.2,,B,246,,64,,182,,38.1,76,16,,37%,,,,
2,E,1,S,Norwood R,2353,Md.182,2351,Md.650,40,|,29.8,,B,29,,0,,29,,29.8,0,10,,34%,,|,27.9,,C,31,,0,,31,,27.9,1,11,,39%,,,,
2,N,1,S,Norwood Rd.,2353,Ednor Rd.,1507,Dr.Bird Rd.,40,|,33.3,,B,100,,0,,100,,33.3,2,24,,26%,,|,34.4,,B,97,,0,,97,,34.4,0,23,,24%,,,,
2,S,2,I,Seven Locks,1603,Gainsborough Rd,2320,Tuckerman Ln.,35,|,40.1,,A,46,,0,,46,,40.1,0,0,,0%,,|,38.4,,A,48,,0,,48,,38.4,0,2,,4%,,,,
2,S,2,I,Seven Locks,2320,Tuckerman Ln.,1609,Bells Mill Rd.,35,|,42.1,,A,48,,0,,48,,42.1,0,0,,0%,,|,44,,A,46,,0,,46,,44,0,0,,0%,,,,
2,S,2,I,Seven Locks,1608,Democracy Blvd.,2235,Md.191,35,|,42.4,,A,66,,0,,66,,42.4,0,0,,0%,,|,37.8,,A,74,,0,,74,,37.8,0,4,,5%,,,,
2,S,2,I,Seven Locks,1609,Bells Mill Rd.,1608,Democracy Blvd.,35,|,42.5,,A,55,,0,,55,,42.5,0,0,,0%,,|,22.5,,B,104,,22,,82,,28.5,31,15,,44%,,,,
2,S,2,I,Seven Locks,2235,Md.191,2234,Md.190,30,|,35.7,,A,135,,0,,135,,35.7,0,0,,0%,,|,29.6,,A,163,,0,,163,,29.6,6,19,,15%,,,,
2,S,2,I,Seven Locks,2319,Montrose Rd.,1603,Gainsborough Rd,35,|,31.2,,A,80,,0,,80,,31.2,8,10,,23%,,|,42.2,,A,59,,0,,59,,42.2,0,0,,0%,,,,
2,N,2,I,Seven Locks Rd.,1603,Gainsborough Rd,2319,Montrose Rd.,35,|,19.9,,B,123,,32,,91,,26.8,49,13,,50%,,|,40,,A,61,,0,,61,,40,0,0,,0%,,,,
2,N,2,I,Seven Locks Rd.,2235,Md.191,1608,Democracy Blvd.,35,|,28.2,,A,97,,16,,81,,33.7,24,5,,30%,,|,34.6,,A,79,,0,,79,,34.6,0,11,,14%,,,,
2,N,2,I,Seven Locks Rd.,2234,Md.190,2235,Md.191,30,|,35.8,,A,137,,0,,137,,35.8,0,0,,0%,,|,25,,A,196,,0,,196,,25,8,48,,29%,,,,
2,N,2,I,Seven Locks Rd.,1609,Bells Mill Rd.,2320,Tuckerman Ln.,35,|,26,,A,75,,12,,63,,31,18,8,,35%,,|,25.7,,A,76,,5,,71,,27.5,13,14,,36%,,,,
2,N,2,I,Seven Locks Rd.,1608,Democracy Blvd.,1609,Bells Mill Rd.,35,|,31.3,,A,79,,0,,79,,31.3,0,17,,22%,,|,36.9,,A,67,,0,,67,,36.9,0,5,,7%,,,,
2,N,2,I,Seven Locks Rd.,2320,Tuckerman Ln.,1603,Gainsborough Rd,35,|,28.7,,A,65,,0,,65,,28.7,0,18,,28%,,|,31.6,,A,59,,0,,59,,31.6,0,12,,20%,,,,
2,W,1,I,Snouffer,1763,Centerway Rd.,2414,Goshen Rd.,40,|,31,,A,41,,0,,41,,31,2,11,,32%,,|,20.2,,C,63,,0,,63,,20.2,21,14,,56%,,,,
2,E,1,I,Snouffer,2414,Goshen Rd.,1763,Centerway Rd.,40,|,37.8,,A,132,,0,,132,,37.8,0,21,,16%,,|,41.2,,A,121,,0,,121,,41.2,0,10,,8%,,,,
2,W,1,I,Snouffer,1563,Md.124,1763,Centerway Rd.,40,|,36.6,,A,134,,7,,127,,38.6,22,3,,19%,,|,43.8,,A,112,,0,,112,,43.8,0,3,,3%,,,,
2,E,1,I,Snouffer,1763,Centerway Rd.,1563,Md.124,40,|,38.2,,A,110,,0,,110,,38.2,0,17,,15%,,|,38.5,,A,109,,0,,109,,38.5,0,16,,15%,,,,
2,S,2,I,Travilah,2327,Md.28,1654,Piney Metinghse,30,|,30.7,,A,51,,1,,50,,31.4,8,0,,16%,,|,36.5,,A,43,,0,,43,,36.5,0,0,,0%,,,,
2,N,2,I,Travilah,1654,Piney Metinghse,2327,Md.28,30,|,30.9,,A,109,,1,,108,,31.1,12,1,,12%,,|,22.1,,B,152,,30,,122,,27.6,62,0,,41%,,,,
2,W,2,I,Tuckerman,2320,Seven Locks Rd.,1611,Gainsborough Rd,35,|,31.8,,A,83,,0,,83,,31.8,0,17,,20%,,|,31.5,,A,84,,0,,84,,31.5,8,10,,21%,,,,
2,W,1,I,Tuckerman,1602,Westlake Dr.,2320,Seven Locks Rd.,35,|,28.3,,B,86,,0,,86,,28.3,1,24,,29%,,|,30.8,,A,79,,0,,79,,30.8,2,16,,23%,,,,
2,E,2,I,Tuckerman,2321,Md.198,1611,Gainsborough Rd,35,|,30.6,,A,127,,16,,111,,35.1,22,8,,24%,,|,19.6,,B,199,,59,,140,,27.8,78,24,,51%,,,,
2,W,2,I,Tuckerman,1611,Gainsborough Rd,2321,Md.189,35,|,30.6,,A,127,,12,,115,,33.8,17,13,,24%,,|,26.8,,A,145,,35,,110,,35.3,40,8,,33%,,,,
2,E,2,I,Tuckerman,1611,Gainsborough Rd,2320,Seven Locks Rd.,35,|,34.4,,A,76,,0,,76,,34.4,0,11,,14%,,|,39,,A,67,,0,,67,,39,0,2,,3%,,,,
